OrderId;UserId;ProductId
390;8;45
391;16;67
392;16;91
393;15;57
394;3;20
395;11;8
396;21;82
397;3;38
398;17;6
399;4;26
400;2;51
401;17;92
402;8;46
403;17;24
404;4;83
405;6;34
406;24;24
407;9;34
408;6;35
409;6;49
410;19;60
411;7;6
412;19;88
413;18;38
414;13;6
415;6;34
416;3;20
417;8;17
418;2;88
419;12;6
420;11;37
421;8;23
422;6;42
423;12;12
424;10;1
425;1;31
426;6;48
427;8;44
428;1;82
429;2;49
430;16;92
431;18;6
432;4;58
433;6;73
434;4;50
435;1;15
436;24;78
437;24;91
438;9;37
439;20;46
440;3;6
441;5;11
442;9;47
443;21;39
444;1;44
445;20;26
446;8;27
447;21;23
448;7;12
449;2;29
450;3;38
451;6;55
452;15;30
453;22;73
454;19;90
455;2;14
456;5;8
457;23;20
458;4;33
459;1;15
460;4;45
461;4;26
462;8;32
463;12;52
464;4;50
465;23;67
466;24;59
467;10;40
468;17;67
469;20;50
470;13;67
471;8;74
472;1;4
473;7;6
474;5;57
475;11;30
476;3;24
477;1;97
478;20;19
479;1;31
480;20;15
481;27;24
482;20;32
483;11;61
484;10;51
485;29;95
486;4;43
487;30;87
488;4;33
489;20;3
490;11;1
491;5;48
492;4;21
493;6;13
494;4;28
495;3;91
496;11;7
497;8;36
498;6;93
499;8;32
500;20;17
501;2;57
502;28;85
503;8;58
504;6;51
505;10;97
506;5;48
507;1;17
508;9;5
509;8;46
510;19;97
511;12;12
512;7;39
513;1;25
514;4;79
515;30;29
516;3;20
517;26;93
518;8;62
519;15;18
520;21;97
521;6;49
522;5;48
523;20;23
524;26;62
525;26;22
526;16;52
527;18;24
528;15;37
529;13;91
530;8;25
531;10;47
532;17;96
533;10;40
534;19;35
535;1;15
536;3;38
537;4;56
538;18;92
539;2;59
540;2;89
541;1;26
542;8;46
543;13;41
544;19;70
545;11;55
546;24;20
547;24;75
548;16;12
549;8;25
550;8;31
551;24;96
552;5;13
553;9;13
554;7;94
555;8;45
556;15;1
557;1;45
558;2;47
559;6;69
560;19;97
561;13;24
562;2;14
563;14;31
564;2;13
565;28;54
566;20;41
567;20;17
568;18;91
569;2;59
570;4;45
571;12;20
572;2;71
573;29;67
574;15;39
575;8;3
576;5;14
577;9;13
578;28;14
579;6;48
580;19;42
581;11;60
582;2;70
583;7;24
584;24;39
585;5;13
586;6;40
587;18;38
588;3;67
589;8;9
590;2;75
591;8;58
592;17;73
593;5;30
594;17;91
595;22;73
596;7;91
597;27;52
598;3;20
599;24;67
600;17;67
601;10;49
602;5;18
603;8;32
604;1;19
605;7;12
606;5;59
607;6;5
608;10;2
609;2;8
610;1;46
611;18;12
612;17;24
613;29;96
614;29;93
615;21;44
616;15;30
617;26;32
618;18;67
619;21;17
620;10;1
621;15;42
622;13;67
623;8;25
624;23;6
625;2;16
626;2;5
627;6;29
628;8;62
629;14;45
630;27;12
631;18;95
632;10;5
633;12;91
634;13;24
635;2;37
636;16;52
637;8;31
638;14;56
639;13;20
640;8;36
641;14;65
642;4;19
643;20;63
644;8;26
645;28;75
646;12;38
647;20;79
648;11;37
649;12;24
650;22;57
651;24;41
652;11;48
653;21;33
654;4;43
655;28;68
656;14;53
657;16;38
658;6;40
659;10;37
660;18;52
661;24;55
662;12;6
663;14;62
664;8;26
665;30;68
666;20;21
667;2;49
668;9;30
669;13;20
670;21;82
671;4;36
672;6;75
673;6;34
674;1;17
675;3;24
676;15;71
677;1;3
678;19;75
679;2;13
680;12;12
681;21;45
682;2;72
683;13;20
684;13;6
685;13;6
686;12;67
687;16;52
688;2;72
689;23;92
690;10;54
691;4;36
692;27;20
693;10;78
694;10;51
695;30;90
696;4;56
697;6;40
698;6;13
699;10;35
700;10;42
701;13;52
702;9;93
703;10;90
704;20;62
705;14;63
706;19;59
707;18;20
708;4;56
709;13;96
710;24;92
711;1;63
712;20;17
713;4;27
714;4;45
715;3;24
716;8;86
717;20;27
718;9;11
719;4;22
720;14;23
721;2;42
722;20;62
723;20;27
724;15;35
725;6;30
726;5;5
727;19;16
728;13;6
729;12;20
730;1;27
731;13;96
732;27;38
733;24;92
734;15;1
735;5;51
736;9;7
737;12;6
738;4;44
739;7;38
740;8;25
741;3;94
742;6;11
743;10;2
744;16;52
745;20;27
746;7;6
747;3;91
748;3;67
749;9;70
750;8;62
751;26;17
752;24;24
753;12;38
754;13;73
755;9;34
756;4;3
757;26;58
758;5;14
759;3;24
760;30;97
761;8;10
762;6;8
763;6;88
764;30;68
765;16;24
766;2;68
767;10;18
768;20;25
769;1;15
770;10;29
771;5;47
772;21;46
773;20;25
774;20;28
775;15;72
776;14;4
777;1;39
778;15;18
779;20;74
780;2;30
781;7;92
782;16;52
783;1;56
784;24;49
785;4;9
786;5;60
787;16;20
788;4;50
789;8;15
790;4;23
791;26;28
792;16;12
793;13;38
794;7;92
795;26;17
796;10;7
797;18;67
798;8;50
799;29;96
800;12;95
801;4;19
802;12;12
803;11;11
804;11;29
805;3;24
806;17;91
807;18;73
808;13;24
809;17;20
810;24;94
811;4;74
812;1;31
813;1;21
814;1;23
815;2;51
816;16;6
817;13;12
818;30;34
819;1;19
820;19;18
821;9;87
822;14;66
823;2;40
824;20;22
825;18;38
826;22;97
827;24;96
828;4;28
829;1;50
830;5;49
831;1;31
832;8;45
833;17;38
834;12;24
835;29;6
836;8;17
837;2;7
838;26;79
839;9;18
840;1;25
841;20;3
842;4;46
843;2;13
844;2;5
845;11;39
846;26;10
847;19;37
848;18;38
849;13;12
850;24;67
851;7;95
852;15;42
853;1;44
854;18;38
855;13;6
856;27;96
857;4;26
858;14;26
859;4;9
860;13;91
861;30;29
862;8;3
863;20;56
864;13;20
865;8;28
866;5;16
867;4;43
868;8;9
869;17;6
870;1;46
871;9;55
872;14;22
873;4;85
874;1;44
875;17;97
876;14;65
877;19;13
878;20;17
879;12;12
880;7;92
881;5;5
882;10;18
883;15;14
884;1;33
885;18;97
886;6;16
887;24;38
888;13;94
889;11;60
890;6;35
891;1;46
892;4;27
893;6;51
894;1;26
895;11;51
896;29;20
897;16;12
898;4;31
899;6;41
900;9;57
901;17;20
902;1;33
903;4;85
904;18;6
905;20;45
906;7;92
907;10;18
908;4;27
909;3;92
910;20;53
911;18;24
912;15;11
913;4;17
914;28;69
915;15;69
916;1;82
917;8;62
918;4;17
919;1;32
920;10;40
921;16;6
922;13;24
923;8;22
924;1;50
925;18;95
926;18;67
927;2;41
928;18;94
929;4;10
930;14;65
931;3;12
932;30;18
933;27;20
934;4;45
935;9;8
936;8;4
937;6;85
938;5;48
939;14;45
940;14;73
941;14;22
942;24;91
943;5;42
944;20;56
945;3;20
946;4;50
947;14;74
948;14;22
949;9;75
950;8;33
951;30;55
952;29;6
953;5;51
954;15;49
955;15;69
956;1;53
957;5;55
958;1;28
959;18;91
960;20;66
961;7;20
962;10;34
963;6;57
964;14;44
965;5;29
966;10;41
967;8;9
968;15;30
969;9;37
970;8;66
971;23;96
972;26;32
973;12;52
974;20;28
975;8;28
976;10;14
977;30;60
978;4;15
979;11;57
980;1;46
981;11;77
982;4;25
983;1;21
984;5;68
985;9;47
986;2;7
987;4;45
988;8;36
989;16;96
990;30;73
991;11;11
992;2;72
993;24;29
994;5;59
995;4;25
996;13;67
997;2;71
998;9;35
999;28;59
1000;4;46
1001;13;20
1002;24;24
1003;24;20
1004;8;65
1005;7;52
1006;9;49
1007;19;77
1008;6;18
1009;7;38
1010;5;29
1011;7;73
1012;10;29
1013;9;51
1014;3;24
1015;11;42
1016;26;43
1017;22;59
1018;4;3
1019;4;27
1020;3;24
1021;4;28
1022;7;6
1023;7;96
1024;12;67
1025;14;19
1026;8;23
1027;30;37
1028;24;73
1029;19;48
1030;20;21
1031;12;6
1032;20;27
1033;8;46
1034;4;50
1035;12;6
1036;8;45
1037;6;61
1038;24;34
1039;5;49
1040;20;28
1041;28;1
1042;6;11
1043;20;10
1044;4;50
1045;1;25
1046;9;93
1047;27;73
1048;13;24
1049;4;17
1050;6;11
1051;8;4
1052;2;2
1053;3;24
1054;19;57
1055;6;69
1056;4;9
1057;20;33
1058;9;30
1059;4;9
1060;4;36
1061;26;85
1062;4;58
1063;7;24
1064;4;4
1065;10;29
1066;23;12
1067;1;4
1068;25;97
1069;15;11
1070;3;41
1071;23;67
1072;28;75
1073;18;24
1074;24;37
1075;5;29
1076;17;20
1077;12;52
1078;19;70
1079;3;91
1080;15;54
1081;7;12
1082;4;39
1083;13;92
1084;26;44
1085;5;61
1086;3;92
1087;20;4
1088;8;66
1089;10;18
1090;8;3
1091;20;22
1092;2;8
1093;13;91
1094;14;65
1095;2;97
1096;10;51
1097;11;59
1098;4;36
1099;20;86
1100;22;37
1101;8;23
1102;6;8
1103;8;46
1104;18;92
1105;16;92
1106;15;77
1107;7;6
1108;15;97
1109;5;34
1110;24;90
1111;4;31
1112;4;41
1113;4;32
1114;6;61
1115;1;17
1116;15;60
1117;3;94
1118;26;27
1119;12;38
1120;9;5
1121;3;92
1122;20;23
1123;4;36
1124;11;13
1125;26;21
1126;4;21
1127;16;67
1128;20;22
1129;6;16
1130;12;24
1131;26;62
1132;1;45
1133;2;34
1134;5;80
1135;2;1
1136;11;29
1137;16;6
1138;11;47
1139;15;51
1140;16;38
1141;1;32
1142;12;6
1143;15;55
1144;21;93
1145;7;67
1146;8;46
1147;26;22
1148;4;84
1149;10;57
1150;19;5
1151;28;39
1152;3;24
1153;15;7
1154;18;73
1155;19;90
1156;4;23
1157;6;13
1158;1;33
1159;22;71
1160;23;96
1161;19;40
1162;9;73
1163;20;74
1164;19;80
1165;21;65
1166;12;94
1167;4;3
1168;8;3
1169;21;85
1170;8;19
1171;17;12
1172;13;12
1173;4;36
1174;2;35
1175;8;15
1176;17;6
1177;13;12
1178;12;94
1179;30;90
1180;5;60
1181;17;38
1182;10;35
1183;7;52
1184;24;51
1185;11;8
1186;2;51
1187;12;38
1188;13;24
1189;26;84
1190;18;12
1191;20;23
1192;8;9
1193;1;15
1194;5;47
1195;12;12
1196;1;32
1197;19;14
1198;2;18
1199;9;48
1200;6;81
1201;3;52
1202;7;6
1203;7;20
1204;8;25
1205;5;48
1206;11;93
1207;10;81
1208;18;24
1209;8;32
1210;11;14
1211;11;48
1212;2;29
1213;15;76
1214;10;11
1215;11;11
1216;11;35
1217;19;61
1218;11;78
1219;30;80
1220;4;73
1221;7;91
1222;9;47
1223;25;93
1224;7;6
1225;2;13
1226;2;5
1227;29;91
1228;9;29
1229;4;15
1230;20;9
1231;1;27
1232;23;92
1233;2;11
1234;4;15
1235;27;20
1236;2;35
1237;4;3
1238;3;12
1239;1;19
1240;14;50
1241;4;65
1242;8;4
1243;13;92
1244;29;38
1245;2;37
1246;15;55
1247;8;17
1248;13;24
1249;10;47
1250;12;24
1251;15;11
1252;1;56
1253;20;53
1254;1;44
1255;2;35
1256;20;17
1257;4;43
1258;4;74
1259;12;67
1260;6;40
1261;14;97
1262;9;14
1263;18;67
1264;3;67
1265;3;93
1266;5;1
1267;9;30
1268;11;14
1269;20;43
1270;8;26
1271;6;40
1272;14;44
1273;16;38
1274;20;28
1275;17;92
1276;22;30
1277;4;3
1278;17;12
1279;11;37
1280;8;22
1281;8;27
1282;13;12
1283;17;12
1284;7;12
1285;16;95
1286;13;20
1287;24;35
1288;19;39
1289;10;61
1290;30;8
1291;27;94
1292;4;50
1293;20;53
1294;14;23
1295;16;41
1296;5;85
1297;12;67
1298;2;40
1299;26;84
1300;2;73
1301;5;37
1302;4;4
1303;4;74
1304;24;68
1305;8;10
1306;12;52
1307;11;18
1308;1;50
1309;17;24
1310;9;51
1311;2;39
1312;13;6
1313;22;34
1314;20;83
1315;8;9
1316;8;74
1317;12;6
1318;5;30
1319;5;54
1320;11;93
1321;7;12
1322;16;67
1323;3;24
1324;12;95
1325;1;50
1326;4;3
1327;11;47
1328;7;38
1329;3;20
1330;15;60
1331;20;15
1332;11;11
1333;11;60
1334;1;17
1335;20;21
1336;3;92
1337;7;92
1338;10;14
1339;28;97
1340;22;39
1341;13;6
1342;18;20
1343;4;58
1344;13;38
1345;4;15
1346;7;96
1347;10;60
1348;7;38
1349;15;7
1350;8;44
1351;10;18
1352;1;26
1353;4;32
1354;24;48
1355;3;52
1356;8;10
1357;12;92
1358;19;54
1359;21;44
1360;10;47
1361;13;12
1362;4;23
1363;8;36
1364;7;94
1365;6;61
1366;14;17
1367;5;49
1368;3;94
1369;8;10
1370;22;90
1371;4;53
1372;4;4
1373;1;28
1374;2;14
1375;30;16
1376;4;44
1377;20;33
1378;4;9
1379;5;16
1380;8;53
1381;1;21
1382;8;50
1383;4;15
1384;3;52
1385;1;9
1386;12;96
1387;3;6
1388;3;12
1389;1;36
1390;21;73
1391;6;51
1392;18;94
1393;11;51
1394;2;47
1395;5;72
1396;12;12
1397;27;6
1398;14;21
1399;13;95
1400;21;79
1401;8;83
1402;29;39
1403;23;91
1404;22;78
1405;14;33
1406;1;53
1407;9;35
1408;9;37
1409;5;70
1410;15;40
1411;17;6
1412;4;44
1413;19;2
1414;19;30
1415;5;11
1416;15;78
1417;1;33
1418;2;47
1419;18;38
1420;1;22
1421;4;9
1422;10;51
1423;9;35
1424;5;55
1425;14;65
1426;13;24
1427;1;44
1428;4;17
1429;1;19
1430;20;22
1431;1;15
1432;15;54
1433;4;65
1434;7;20
1435;10;49
1436;16;92
1437;14;53
1438;14;9
1439;14;53
1440;2;7
1441;8;26
1442;18;20
1443;18;6
1444;8;46
1445;23;20
1446;9;51
1447;16;91
1448;26;56
1449;6;37
1450;16;6
1451;1;33
1452;1;73
1453;1;15
1454;7;24
1455;5;48
1456;7;6
1457;10;11
1458;19;61
1459;19;35
1460;24;7
1461;20;3
1462;23;95
1463;8;21
1464;27;96
1465;1;28
1466;9;81
1467;6;7
1468;7;38
1469;1;39
1470;20;63
1471;9;47
1472;11;11
1473;1;41
1474;5;75
1475;14;21
1476;26;97
1477;18;67
1478;16;6
1479;18;94
1480;23;52
1481;20;74
1482;26;22
1483;12;67
1484;18;67
1485;20;56
1486;8;32
1487;16;24
1488;11;48
1489;17;97
1490;6;42
1491;13;92
1492;5;51
1493;4;9
1494;8;4
1495;20;32
1496;5;1
1497;10;42
1498;4;43
1499;6;14
1500;23;20
1501;9;72
1502;8;32
1503;3;24
1504;20;28
1505;4;74
1506;2;16
1507;7;20
1508;8;25
1509;4;23
1510;7;52
1511;4;65
1512;13;20
1513;1;45
1514;12;24
1515;4;9
1516;27;67
1517;9;2
1518;13;6
1519;12;93
1520;17;38
1521;10;76
1522;4;46
1523;3;52
1524;9;18
1525;5;1
1526;4;65
1527;15;48
1528;16;6
1529;1;44
1530;11;2
1531;20;65
1532;1;3
1533;8;31
1534;20;25
1535;4;25
1536;27;93
1537;4;28
1538;29;91
1539;7;12
1540;9;75
1541;24;20
1542;15;5
1543;8;33
1544;6;47
1545;17;38
1546;4;50
1547;4;9
1548;7;93
1549;18;52
1550;4;33
1551;7;12
1552;6;42
1553;3;24
1554;16;52
1555;4;44
1556;5;1
1557;10;1
1558;13;12
1559;21;19
1560;8;53
1561;30;75
1562;3;6
1563;12;67
1564;11;85
1565;17;52
1566;1;28
1567;11;8
1568;1;21
1569;18;41
1570;12;67
1571;7;91
1572;3;91
1573;8;15
1574;12;73
1575;3;91
1576;8;44
1577;5;40
1578;13;24
1579;2;7
1580;23;91
1581;7;12
1582;24;91
1583;13;24
1584;28;72
1585;22;97
1586;18;24
1587;29;20
1588;24;34
1589;9;14
1590;5;2
1591;13;6
1592;8;31
1593;1;22
1594;5;47
1595;2;18
1596;1;31
1597;13;24
1598;13;6
1599;8;74
1600;11;42
1601;1;21
1602;16;6
1603;12;38
1604;8;23
1605;4;3
1606;29;91
1607;26;73
1608;3;38
1609;16;38
1610;8;63
1611;26;65
1612;10;8
1613;1;66
1614;8;45
1615;7;6
1616;8;46
1617;13;94
1618;20;33
1619;15;87
1620;15;70
1621;9;42
1622;11;70
1623;5;59
1624;13;91
1625;9;61
1626;22;47
1627;30;51
1628;16;12
1629;7;12
1630;4;46
1631;26;43
1632;4;32
1633;6;14
1634;1;36
1635;10;2
1636;13;67
1637;22;51
1638;17;52
1639;7;20
1640;26;15
1641;12;20
1642;3;38
1643;6;18
1644;3;12
1645;8;33
1646;1;9
1647;18;12
1648;8;45
1649;1;46
1650;19;39
1651;2;13
1652;10;68
1653;3;12
1654;15;57
1655;8;32
1656;4;17
1657;8;10
1658;18;91
1659;5;37
1660;15;1
1661;5;47
1662;18;52
1663;25;97
1664;14;46
1665;8;50
1666;5;30
1667;11;35
1668;17;38
1669;14;84
1670;14;33
1671;4;28
1672;24;1
1673;17;91
1674;2;13
1675;11;47
1676;16;95
1677;4;58
1678;16;94
1679;1;82
1680;30;81
1681;13;38
1682;11;18
1683;3;38
1684;2;14
1685;12;12
1686;8;45
1687;11;29
1688;22;68
1689;6;35
1690;10;29
1691;20;26
1692;13;20
1693;16;52
1694;10;47
1695;21;36
1696;5;34
1697;2;37
1698;5;49
1699;12;6
1700;5;34
1701;3;20
1702;18;92
1703;8;19
1704;12;38
1705;10;13
1706;12;94
1707;6;8
1708;7;20
1709;14;15
1710;23;39
1711;30;90
1712;4;36
1713;26;4
1714;10;13
1715;11;97
1716;8;44
1717;14;10
1718;1;22
1719;4;27
1720;3;52
1721;1;22
1722;7;52
1723;3;38
1724;4;86
1725;10;29
1726;11;40
1727;7;92
1728;8;27
1729;5;40
1730;5;70
1731;10;11
1732;14;19
1733;26;56
1734;13;38
1735;11;49
1736;18;91
1737;9;37
1738;7;67
1739;6;57
1740;6;41
1741;1;3
1742;12;12
1743;9;70
1744;2;48
1745;29;24
1746;21;27
1747;13;24
1748;20;23
1749;10;34
1750;1;9
1751;5;8
1752;29;38
1753;1;28
1754;8;45
1755;27;91
1756;9;51
1757;8;97
1758;1;93
1759;4;25
1760;22;35
1761;11;47
1762;5;13
1763;18;91
1764;7;20
1765;3;52
1766;28;88
1767;12;73
1768;6;1
1769;2;8
1770;23;92
1771;4;33
1772;14;58
1773;11;35
1774;4;46
1775;9;16
1776;21;58
1777;9;11
1778;5;30
1779;4;50
1780;1;4
1781;17;6
1782;14;63
1783;4;15
1784;14;28
1785;16;91
1786;23;67
1787;16;73
1788;4;28
1789;14;58
1790;20;26
1791;1;65
1792;16;24
1793;10;14
1794;21;10
1795;14;36
1796;1;56
1797;6;72
1798;10;14
1799;12;38
1800;7;6
